,id_spatial,Long,Lat,Island,Coral,CCA,Turf,Macro,Other,Grazers,Scrapers,Browsers,Predators,Secondary,Effluent,Sedimentation,New_Development,Habitat_Modification,Invasive_Algae,Fishing_Comm_Total,Fishing_NonComm_Boat_Total,Fishing_NonComm_Shore_Line,Fishing_NonComm_Shore_Net,Fishing_NonComm_Shore_Spear,SST_CLIM_M,SST_STD,CHL_CLIM_M,CHL_ANOM_F,PAR_CLIM_M,PAR_STD,WAV_CLIM_M,WAV_ANOM_F,Regime
111,177,-156.8888762,20.73744308,Lanai,54.4,8.8,36.4,0.0,0.4,15.72484693,24.12063691,2.278130451,5.2943591130000005,11.72665176,0.0,0.67168855,0.03180435,0,0,0.0,0.0,3.0152955,0.0,0.0,27.424,0.945783,0.08309999900000001,0.122500002,56.38880157,9.211700439,6.3639979360000005,0.175552994,3
264,471,-155.9913198,19.83147923,Hawaii,1.9603639380000002,2.984759043,92.58597002,0.0,0.777977769,10.23333166,9.762742891,4.445648919,0.15883487699999999,7.141550976,424.41318889999997,0.0,0.002888225,0,0,0.0665927,0.31257735,29.1233273,3.0096967,7.37798165,27.401999999999997,0.8821190000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,10.10262776,0.059491250999999995,3
588,962,-157.8146101,21.25105439,Oahu,6.2,0.0,78.4,13.2,2.2,1.246515642,0.5535614320000001,0.0,0.0,7.983320055,5690.673828,0.0,0.0179275,0,0,0.3508142,2.94915735,0.0,3.3990192,2.25609065,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,6.154151000000001,0.173656,1
286,494,-155.9710791,19.84988105,Hawaii,33.36626818,13.49724699,32.80233246,15.15723315,3.2774815960000003,9.89718853,18.35752332,3.7869569860000003,14.25016851,17.14703133,715.071966,0.0,0.002428427,0,0,0.0665927,0.293018773,13.83357115,0.273608791,6.614889173,27.41909091,0.881808818,0.091600001,0.17000000199999998,54.06439972,8.343099594,11.87486605,0.052659545,5
109,174,-156.8784072,20.90144997,Lanai,1.4583333330000001,2.1875,50.52083333,19.375,19.89583333,2.249489985,0.0,0.0,0.0,1.764661,0.0,22.77210618,0.0004279,0,1,0.004582800000000001,0.49119313299999995,4.8244724,1.3700101,0.581858467,27.0515,0.9219195,0.127499998,0.09489999699999999,54.80400085,9.120699883,5.640715543,0.23083916399999999,1
162,281,-156.659169,20.84357643,Maui,11.37123742,0.0,49.83277594,5.351170533,31.77257527,0.053287416,0.913682613,0.0,0.0,2.135890049,84.8826447,5.4506798,0.0442084,0,0,0.5037156,0.4944679,0.0,0.0,1.6384181,27.426,0.917845,0.09839999699999999,0.079099998,55.27809906,9.440400124,2.4291720000000003,0.165016,1
26,42,-157.0402523,21.08065848,Molokai,51.50983207,0.668896305,45.81119299,0.0,1.341182326,7.436063272,1.0053622309999999,0.0,0.309583308,11.693940699999999,1414.710693,0.00498995,0.000851,0,0,0.0168928,0.56379425,0.0,0.0,0.3707587,27.374000000000002,0.9114469999999999,0.125499994,0.148200005,55.81090164,9.300100327000001,27.042796000000003,0.140569,3
29,46,-157.04238069999997,20.86534054,Lanai,9.813384787,7.802445282000001,79.66767785,1.698382089,0.677973926,2.4576202190000003,3.784796482,3.143138895,4.556817539,22.37455456,0.0,0.6929166,0.0,0,0,0.0580965,0.3020155,0.0,0.0,0.00039010000000000005,27.694000000000003,0.9371149999999999,0.09669999800000001,0.0099,47.39459991,7.565100192999999,6.718540192000001,0.149419993,2
473,786,-159.5737045,22.22445624,Kauai,7.5,17.5,68.125,6.25,0.625,79.50019165,34.64187363,20.15559079,4.769940939,44.09384542,4781.722168,9.0989742,0.0055975,0,1,0.0164428,0.12330550000000001,10.461607,2.369221,0.9312906999999999,27.469,1.041636,0.136099994,0.051399997999999995,53.63579941,10.06509972,86.41101074,0.073550999,2
446,745,-160.1532586,21.8616342,Niihau,2.094890491,3.0,78.30413627,9.649635021,5.88807788,14.88913021,0.0,0.022965856,25.32277997,4.709817765,0.0,0.0,0.0,0,0,0.13418529999999998,0.0058394,0.0,0.0,0.0,27.31200027,1.08475697,0.081799999,0.122500002,55.0685997,9.714300156,2.717257,0.306849,2
95,152,-156.9060197,20.73625286,Lanai,2.8,19.6,76.4,0.0,0.0,15.42175747,12.60235022,10.38586709,0.0,9.136632607000001,0.0,0.83723355,0.032445299999999996,0,0,0.0,0.0,3.0152955,0.0,0.0,27.517,0.9325,0.08309999900000001,0.122500002,56.38880157,9.211700439,5.501697063,0.177028,3
138,239,-156.69570369999997,20.91018931,Maui,43.74221085,2.717794388,25.58431681,1.3097298720000001,22.226462100000003,0.81743997,4.335880428,0.094647496,0.533061994,3.9020438669999997,11826.98145,20.425959600000002,0.1001923,0,0,0.040849300000000005,0.52992425,0.0,0.0,1.88031525,27.23600006,0.902474999,0.10199999800000001,0.098800004,55.50059891,9.300100327000001,2.742947102,0.24235999600000002,5
522,867,-158.12229240000002,21.29996276,Oahu,2.081278363,1.040639156,87.74166511,1.040639156,4.946735055,1.8339148719999998,0.9700325890000001,0.7818997059999999,0.0,7.591958278,647.2301636,0.0,0.0344733,0,0,1.0427492,1.9088156000000003,0.0,0.0,1.9437746999999999,27.599,0.97024,0.11150000199999999,0.156100005,51.29600143,8.527099609,16.911901,0.062592,1
189,334,-156.4981379,20.63372537,Maui,15.46666667,2.133333333,51.33333333,0.0,30.53333333,11.34525533,13.65633734,3.703222062,16.65175072,32.43333745,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,27.169,0.882624,0.08915428800000001,0.027667984,44.77600098,7.533445835,3.653924,0.19936800000000002,3
197,353,-156.4504909,20.70452614,Maui,35.35172864,6.035877367,13.92074363,22.77129811,20.79178082,2.851126213,13.81991009,0.683585349,0.9068400090000001,8.310577152999999,8658.029297,0.38773885,0.09453985,0,0,0.5037156,0.370991975,0.0,0.0,1.7968616000000002,27.669,0.92648,0.08812999699999999,0.009881423,48.90610123,8.25498867,1.0930160279999999,0.171338007,5
392,650,-155.83167319999998,19.97509681,Hawaii,0.0,3.2,65.6,16.0,0.8,0.0,0.0,0.0,0.0,0.331034285,11742.09863,168.0006409,0.07951280000000001,1,1,0.0665927,0.23057470000000002,29.1233273,3.0096967,7.4011049,27.50600052,0.875096977,0.090099998,0.138300002,53.56689835,8.327699661,8.221818923999999,0.04501,1
417,694,-155.2493708,19.99902049,Hawaii,22.6458046,8.651340615,51.10743895,5.333169421,10.01968112,25.08630299,7.683374064,34.41201702,31.28266929,20.88966018,8884.382813,10.0052824,0.030737200000000003,0,0,0.0442969,0.18394739999999998,0.0,0.0,0.7189845,26.898000000000003,0.886861,0.088600002,0.073100001,51.77529907,9.886099815,32.21318817,0.10782799900000001,2
224,420,-155.979812,20.76209226,Maui,34.60735969,8.400690497000001,16.93333333,25.55670077,13.31302682,35.53263518,29.45922003,35.20630526,2.845981174,15.48170665,19843.67578,0.26368959999999997,0.009490633,0,1,0.0134203,0.063086367,6.6865889329999995,0.0,1.942112567,26.543000000000003,0.926162,0.090899996,0.045499999000000006,51.57659912,9.319299698,33.71652603,0.115278997,5
606,997,-157.7176885,21.27023729,Oahu,1.4,1.6,30.2,3.8,61.4,1.5182845319999998,0.88452301,0.5283506410000001,0.0,12.83625813,1018.591675,0.2786998,0.00189835,0,1,0.29174429999999996,2.4742203999999997,0.0,3.3990192,2.24094375,27.205,0.978141,0.090899996,0.138300002,54.796199800000004,9.286000252000001,3.2542169999999997,0.181876,1
449,748,-160.1222851,21.98355058,Niihau,0.364963497,4.344079443,78.25172344,6.445154135,5.662003267,21.74055356,9.72898943,15.08659702,11.19522703,24.65799977,0.0,0.0,0.0009193,0,0,0.1202122,0.0069178,0.0,0.0,0.0,27.087,1.14685,0.07980000200000001,0.112599999,53.97180176,9.302599907000001,61.155574800000004,0.076291002,2
459,767,-159.7054865,22.16161097,Kauai,11.8243243,5.067567566,47.63513512,33.78378379,0.0,60.27021261,9.74808703,7.294729524,13.89919873,71.74930325,0.0,1.5723791,0.0038475000000000002,0,0,0.0035811,0.07652300000000001,0.0,0.0,0.031161,27.104,1.119589,0.08659999800000001,0.033599999,52.82279968,9.257599831,56.72644424,0.102633998,2
322,537,-155.9587593,19.5390472,Hawaii,9.6,3.2,86.4,0.0,0.0,9.298787316,6.110445025,2.642723859,0.0,3.96496989,650.7669067,0.0,0.13022930000000002,0,0,0.17750870000000002,0.5324612,7.280626799999999,3.0096967,7.4202957,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,13.30517387,0.052641999,3
540,896,-158.0595306,21.65970167,Oahu,3.6028248589999996,4.341666667,81.16330039,0.112994339,10.30560264,1.1016202659999998,3.1145635130000002,2.811074865,0.473961168,12.39707581,38686.67969,2.77518705,0.019744267,0,1,0.47669120000000004,0.30732805,12.580160099999999,1.6995096,2.2101497830000003,26.726999999999997,0.901803,0.172000006,0.0198,53.11500168,9.550200462000001,67.39031219,0.08408900400000001,2
484,815,-159.46382759999997,21.87360717,Kauai,4.344827596,5.758620669,82.42528730000001,4.735632214,2.402298868,18.03355574,0.0,0.8236113279999999,1.4950579430000002,32.56688791,21447.01367,2.4763415,0.1295402,0,0,0.1357379,0.42191629999999997,0.0,0.0,0.902625,27.261999999999997,1.002823,0.09650000199999999,0.086999997,55.23500061,9.907299995,6.004633903999999,0.199579,2
118,194,-156.8673926,20.89733265,Lanai,52.25,2.625,33.0,10.625,1.0,20.56226547,34.18709195,2.7558510419999998,7.291043512999999,17.07035972,0.0,7.4858208,0.00027354,0,1,0.004582800000000001,0.49106759999999994,0.0,0.0,0.56108408,27.015,0.930063,0.127499998,0.09489999699999999,54.80400085,9.120699883,5.4629764000000005,0.22625920000000002,5
221,414,-155.99283280000003,20.78279321,Maui,10.06711409,10.73825506,69.79865764,8.724832242,0.0,39.55402355,113.92690640000001,11.75638958,0.0,17.49368008,9294.649414,0.0,0.0106151,0,0,0.0134203,0.07431389999999999,0.6015238,5.4284706,2.1264187999999997,26.543000000000003,0.926162,0.090899996,0.045499999000000006,51.57659912,9.319299698,37.34745407,0.110854,2
328,543,-155.903724,20.18213657,Hawaii,19.2,6.4,73.6,0.0,0.0,9.492482746,0.0,0.0,0.0,12.02298782,339.5305786,11.2963543,0.0036523000000000003,0,0,0.011920299999999998,0.1538116,18.2019768,0.0,4.2435455,27.671,0.915251,0.07150000299999999,0.0079,56.0243988,10.57929993,6.915670872000001,0.051075999000000004,3
453,753,-160.10173269999999,22.01562383,Niihau,0.0,1.276729599,95.15094336,1.943396249,0.0,11.88774714,0.0,3.043846247,0.0,5.184485372,0.0,0.0,0.006427800000000001,0,0,0.1202122,0.009202067,0.0,0.0,0.0,27.234,1.1570280000000002,0.08590000099999999,0.18580000100000002,55.30580139,9.644499779,57.34457016,0.083246,1
371,614,-155.8646637,20.07431093,Hawaii,53.54273076,8.02245412,26.28275123,2.212656281,8.913267179,3.1849464060000003,3.694239417,0.38733797700000006,5.265081233,18.1528037,3197.246094,21.0904942,0.0207886,0,1,0.0665927,0.211867,18.2019768,0.0,4.0163131000000005,27.666999999999998,0.8824280000000001,0.086300001,0.134399995,53.13359833,8.451899529,5.867839813,0.04285699900000001,5
5,10,-157.29728559999998,21.09039657,Molokai,3.5555555560000003,1.7777777780000001,30.66666667,6.666666667,54.22222222,14.32687699,0.0,0.0,0.0,6.787825082,0.0,0.0035298,0.0023940000000000003,0,0,0.013816899999999998,0.4085172,0.0,0.0,0.2218467,27.394000000000002,0.945199,0.12129999699999999,0.023700001000000002,52.64339828,8.562800407000001,16.75705147,0.086828001,1
388,646,-155.8323452,19.97815706,Hawaii,29.33990679,8.833681265,55.32044734,1.0275675709999998,2.78329916,16.44287022,11.734841000000001,2.024520892,1.1103370209999999,9.840221912999999,10502.812109999999,122.4274856,0.06458658,1,1,0.0665927,0.2309935,29.1233273,3.0096967,7.37469732,27.50600052,0.875096977,0.090099998,0.138300002,53.56689835,8.327699661,8.221818923999999,0.04501,5
579,952,-157.82240880000003,21.25677784,Oahu,0.0,0.0,56.8,8.4,34.8,0.0,0.0,0.0,0.0,1.697107388,5860.438965,0.0,0.0237706,1,0,0.3508142,2.9884844,0.0,3.3990192,2.2673883,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,5.673212051,0.167545006,1
355,582,-155.9467295,19.483032100000003,Hawaii,26.07149417,11.36639084,52.70808897,2.044369662,6.565837085,9.703697424,15.22863777,4.905454832,2.1826731440000002,35.81562078,0.0,0.0,0.122696767,0,1,0.17750870000000002,0.48112089999999996,10.921076800000002,0.37617990000000007,2.185416467,27.607,0.8353959999999999,0.072499998,0.0198,43.47570038,7.057300091,10.55648334,0.063339666,5
512,855,-158.17042450000002,21.39300843,Oahu,1.712328701,0.34246572,95.89041106,1.027397262,1.027397262,2.149786458,0.0,0.0,0.0,1.8646680740000001,424.413208,0.5383008,0.06823539999999999,0,0,1.0427492,1.1866881,0.0,0.0,2.0360565,27.848000000000003,0.967867,0.10450000300000001,0.0079,46.76119995,9.113499641,8.384523392,0.09546899800000001,1
331,546,-155.95748,19.52370744,Hawaii,27.6,2.8,66.8,0.0,2.8,12.69823174,8.242172942,4.7307694069999995,3.600177988,26.2938395,282.9421387,0.0,0.12644605,0,0,0.17750870000000002,0.52147485,29.1233273,1.50484835,7.1225481,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,12.80481529,0.059294999,3
55,81,-156.9609818,21.21038864,Molokai,15.88461538,10.65384616,58.69230769,13.03846154,0.0,94.4326158,2.020433058,41.26537326,18.59791985,72.36098983,84.8826447,0.0,0.00192905,0,0,0.0079788,0.05380259999999999,1.405606,0.0,0.0,26.565,0.931942,0.11635000300000001,0.0662,54.48740006,9.586800099,51.7892437,0.093045499,2
181,315,-156.5637947,21.01638446,Maui,3.666666696,0.999999999,87.66666661,1.999999998,3.666666696,62.95606169,73.34760296,3.259259108,6.496747122,15.04697088,0.0,20.466154100000004,0.0102775,0,0,0.3998432,0.4526803,0.0,0.0,0.3697068,26.54,0.8564350000000001,0.1127,0.110699996,55.41960144,9.544300079,40.31796646,0.111275002,2
533,878,-158.07021609999998,21.63601152,Oahu,9.266666667,12.33333333,65.6,5.333333333,4.6,2.2651289080000003,0.13779781,0.01988537,0.218697091,15.30216856,21709.44336,42.6167946,0.0077751,0,1,1.6804093,0.2919069,15.096192000000002,3.3990192,2.263830933,26.878,0.927989,0.172000006,0.0198,53.11500168,9.550200462000001,53.03968811,0.08767099699999999,2
519,862,-158.13071509999997,21.32376713,Oahu,12.81559606,1.020408161,79.38410259,3.387663803,1.3605442319999999,0.017281973,0.0,0.0,0.0,5.452485012,2174.268799,0.0,0.0614861,1,0,1.0427492,1.7605232,0.0,0.0,2.201757,27.659000000000002,0.9674520000000001,0.11150000199999999,0.156100005,51.29600143,8.527099609,10.96936,0.06491,1
90,139,-156.9206459,20.73425091,Lanai,30.24859448,4.30619469,27.02058824,1.404407427,37.02021517,7.418015491,38.33077864,4.7970301619999995,3.629807313,9.59193345,0.0,1.926006775,0.028520099999999996,0,0,0.0580965,0.18104415,0.12061179999999999,0.0,0.188168275,27.517,0.9325,0.07980000200000001,0.136399999,56.41650009,9.186699867,5.2508740430000005,0.178924993,5
542,898,-158.05446519999998,21.66756291,Oahu,16.65,1.8,62.85,9.1,9.2,10.14473192,0.762253429,0.140729432,0.0,8.945234156,22998.24414,1.2296312,0.0145391,0,1,0.47669120000000004,0.31225655,0.0,0.0,2.0904696,26.726999999999997,0.901803,0.172000006,0.0198,53.11500168,9.550200462000001,61.266785,0.088725,1
93,150,-156.9080409,20.73658453,Lanai,8.8,16.8,72.8,0.0,1.6,7.568518134,2.405312021,1.869362648,0.0,2.055625584,0.0,0.8101041,0.0321216,0,0,0.0,0.0,3.0152955,0.0,0.0,27.517,0.9325,0.08309999900000001,0.122500002,56.38880157,9.211700439,5.501697063,0.177028,3
307,520,-155.9446336,19.85431747,Hawaii,29.70384551,20.15766955,46.8058307,0.088933333,1.8176999759999999,6.902620408,9.058148474,1.2624746629999999,4.250558693,23.66856284,186.7418091,0.0,0.00227896,0,0,0.0665927,0.2702987,0.9464024,0.0,6.08699646,27.415,0.8566370000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,7.915678978,0.050097998,5
598,980,-157.7287221,21.27658127,Oahu,0.4,10.6,36.8,41.2,5.6,0.9670439820000001,2.106811549,0.0,0.0,3.795094976,2122.066162,4.78430895,0.01168625,0,1,0.29174429999999996,2.51078605,0.0,3.3990192,2.2809180000000002,27.205,0.978141,0.090899996,0.138300002,54.796199800000004,9.286000252000001,4.231730938,0.193045005,1
333,549,-155.9029967,20.1841525,Hawaii,59.2,11.6,23.6,0.4,4.8,3.307909825,0.445007176,1.335827327,1.367735215,17.88474209,339.5305786,11.746452,0.0037116329999999998,1,0,0.011920299999999998,0.15288153300000001,18.2019768,0.0,4.65999855,27.671,0.915251,0.07150000299999999,0.0079,56.0243988,10.57929993,7.034646034,0.054403,5
340,556,-155.9012378,20.18378287,Hawaii,2.933333333,10.4,84.8,0.0,0.0,9.628596816,2.5383608090000003,4.964297418,0.0,11.75738232,339.5305786,12.30342349,0.0038726290000000003,1,0,0.011920299999999998,0.152976029,18.2019768,1.8811569,4.627002357,27.671,0.915251,0.07150000299999999,0.0079,56.0243988,10.57929993,7.034646034,0.054403,3
134,235,-156.6938255,20.945675100000003,Maui,26.20601107,1.7806421369999998,42.08826901,0.7208732790000001,28.81017075,9.23002236,6.455739557999999,4.596753388,0.40323136600000004,14.95771312,381.97189330000003,35.79870584,0.10181311800000001,1,0,0.040849300000000005,0.538781495,16.0479393,3.6189803999999994,2.103823974,26.93600082,0.8936650159999999,0.12089999800000001,0.079099998,54.18349838,8.855600357,4.19818306,0.133193001,5
219,395,-156.05648,20.81258736,Maui,3.01003335,1.003344483,90.30100350000001,0.668896256,4.013377933,38.60938263,0.0,0.0,0.0,10.837839500000001,1131.768555,0.31219179999999996,0.0157529,0,0,0.0134203,0.11568010000000002,0.0,0.0,0.8036563,26.331999999999997,0.866411,0.095700003,0.079099998,50.65940094,9.09869957,31.23379135,0.111697003,1
407,683,-155.73074680000002,18.96853511,Hawaii,24.21568627,12.8,21.95294118,11.2,29.63137255,3.300608837,32.67054739,6.29777738,7.426058211,21.95673886,0.0,0.0,0.0044031999999999995,0,0,0.0650845,0.0282839,1.0921077,0.0,2.5035536,27.05,0.801192,0.076800004,0.057300000999999996,46.09289932,7.16260004,7.70620203,0.15048900199999998,5
94,151,-156.87396619999998,21.16593929,Molokai,9.0909091,7.4074073810000005,74.41077452,6.39730637,0.0,12.43284972,6.7946935239999995,97.96949015,0.6892874640000001,31.59386984,0.0,57.432724,0.0,0,0,0.0079788,0.10718710000000001,0.224846,0.09168380000000001,0.0093615,26.548000000000002,0.91145,0.11159999699999999,0.051399997999999995,54.08169937,9.546699524,45.31007767,0.09104300300000001,2
32,49,-157.0134361,21.18661581,Molokai,2.800480769,1.5480769230000002,60.87980769,28.51442308,3.4038461539999996,70.05817439,29.85568839,32.06201692,9.169014495,55.42793458,0.0,0.0,0.00460235,0,0,0.0076533,0.040943075,0.0,0.0,0.0,26.709,0.9247350000000001,0.122900002,0.06319999700000001,54.69839859,9.552900314,57.75637054,0.081981003,2
101,161,-156.8830263,20.90882366,Lanai,21.19620254,6.25316456,51.76898732,10.63132912,10.15031646,18.75356513,33.98140018,6.273933249,3.104710317,10.61206214,0.0,22.63233874,0.00016858,0,1,0.004582800000000001,0.49743912,0.0,0.82200606,0.57107714,27.088,0.913776,0.127499998,0.09489999699999999,54.80400085,9.120699883,5.5141496,0.23055820000000005,5
205,378,-156.23570680000003,20.93329051,Maui,0.33557048700000003,1.00671141,79.19463084,15.77181211,3.355704665,38.84821608,0.208535787,12.80515007,1.4950579430000002,13.37044201,5453.709717,2.5691984,0.01807605,0,0,0.0134203,0.29978075,0.0,0.0,0.63237645,26.719,0.872718,0.0999,0.077100001,53.274501799999996,9.287500381000001,53.37121982,0.087881999,2
73,105,-156.9706457,20.742338699999998,Lanai,5.743243186,8.445945926,84.45945957,0.337837805,1.013513515,9.545062324,0.0,2.127684967,0.47011994100000004,8.28546775,0.0,2.2618902000000003,0.0321216,0,0,0.0580965,0.1574377,0.0,0.0330123,0.145182,27.443,0.9254530000000001,0.0766,0.09489999699999999,53.69810104,8.772100449,6.934280872,0.125395,2
338,554,-155.92885890000002,19.85582595,Hawaii,22.37678241,3.57706521,70.52471061,0.0,3.22501214,6.075355538999999,11.51874672,0.0,1.72850611,14.07060446,820.5322266,0.0,0.002093225,0,0,0.0665927,0.25816625,0.0,3.0096967,7.3629197,27.415,0.8566370000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,6.496282101,0.054598997999999996,3
591,966,-157.8108631,21.24961192,Oahu,4.8310344910000005,0.5,66.64597701,19.72155759,6.381984506,13.39852587,0.064370413,0.811768643,0.0,9.084861294,8576.683985,0.0,0.01080754,0,0,0.3508142,2.93078528,0.0,0.42487336,2.1726132999999996,27.2432,0.9301171999999999,0.10980000300000001,0.098800004,55.79970169,9.481900215,5.9714876,0.2241938,1
28,45,-157.0240698,21.18706212,Molokai,4.75,3.019230769,70.55769231,19.67307692,1.057692308,75.19536798,48.75322587,99.61183279,5.178373017,88.92050533,169.7652893,0.0,0.006498775,0,0,0.0076533,0.041490675,0.0,0.0,0.0,26.709,0.9247350000000001,0.122900002,0.06319999700000001,54.69839859,9.552900314,55.35768604,0.082665998,2
556,919,-157.84301240000002,21.28147952,Oahu,0.0,0.2,98.6,0.0,1.2,0.0,0.0,0.0,0.0,0.015423188000000001,5602.254558,53.23136137,0.040700099999999996,1,0,0.3508142,3.070155133,20.1282558,3.3990192,2.280512767,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,3.070496055,0.18588000300000002,1
277,484,-155.9825739,19.83988726,Hawaii,30.41551523,6.809164029,27.65031803,14.77309493,18.52619167,10.09285679,13.49235482,3.9992645060000003,11.79635525,23.83580825,962.0032958999999,0.0,0.002361629,0,0,0.0665927,0.303463443,27.56313437,0.429956671,7.193082929,27.401999999999997,0.8821190000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,13.00713253,0.052446000000000007,5
213,389,-156.1487756,20.86595888,Maui,3.4722221610000004,2.777777789,89.93055556,1.388888944,1.73611108,11.3517561,0.131082725,0.0,0.0,5.439057384,1853.2709960000002,11.754263900000002,0.0006873,0,0,0.0134203,0.2005609,16.0479393,0.0,1.6516334,26.428,0.863339,0.0964,0.075099997,51.5766983,9.090000153,42.68212128,0.096523002,1
216,392,-156.11516269999998,20.83168611,Maui,4.761904791,8.84353744,68.36734687,17.00680274,0.0,14.57534371,0.0,3.42400143,0.503833517,9.810008867,155.6181793,16.7030239,0.0027669,0,0,0.0134203,0.15688229999999997,0.0,0.1353292,1.3080869,26.18,0.8585280000000001,0.095700003,0.079099998,50.65940094,9.09869957,31.61050606,0.09863000400000001,2
87,136,-156.9020669,21.16535871,Molokai,0.0,2.389078466,93.51535839,0.6825937879999999,2.730375463,1.303453675,0.026261091,0.0,0.0,5.486396064,0.0,18.339212399999997,0.0,0,0,0.0079788,0.0856026,0.0,0.0,0.0069328,26.381,0.922689,0.10980000300000001,0.069200002,54.27640152,9.620699883,51.14779663,0.088092998,1
566,933,-157.8152994,21.47944802,Oahu,0.8,10.0,66.4,12.0,10.8,0.0,0.0,0.0,0.0,0.287709231,0.0,0.0,0.0,0,1,1.25254,1.1055371999999999,0.0,0.0,0.0,26.17,0.95115,0.10090000199999999,0.096799999,54.0381012,9.785099983,2.185396,0.21264499999999997,1
142,243,-156.69278490000002,20.94239063,Maui,18.86712018,2.80714285,45.48412698,1.055555567,31.7217687,8.313827814,2.076689585,10.57594634,0.076220163,13.34725163,636.619812,20.47122127,0.11455065,0,1,0.040849300000000005,0.5362294,16.0479393,5.4284706,2.1213676,27.23600006,0.902474999,0.12089999800000001,0.079099998,54.18349838,8.855600357,3.811278105,0.126660004,5
397,661,-155.8287768,19.98909841,Hawaii,13.6,5.333333333,35.2,1.333333333,44.0,4.435891695,11.31741155,0.934681324,0.0,13.24503835,2603.067627,5.859795867000001,0.0085384,0,0,0.0665927,0.230113333,18.2019768,3.0096967,7.350455900000001,27.50600052,0.875096977,0.090099998,0.138300002,53.56689835,8.327699661,6.964011192,0.044226999999999995,1
107,172,-156.89132949999998,20.73481797,Lanai,2.933333333,5.8666666670000005,88.26666667,0.8,2.133333333,40.36974257,14.01113461,11.63332767,1.3867146780000001,3.306579382,0.0,0.765062067,0.0321216,0,0,0.0,0.0,3.0152955,0.0,0.0,27.424,0.945783,0.08309999900000001,0.122500002,56.38880157,9.211700439,6.437943299,0.171900332,2
401,673,-155.8746727,19.03261437,Hawaii,5.734766996,5.017921188,62.72401436,2.150537637,2.50896054,16.74325701,0.0,0.8886367959999999,1.4916421990000002,13.70985529,0.0,0.0,0.1054114,0,0,0.0650845,0.0497989,7.280626799999999,0.0,1.697945,27.468000000000004,0.832134,0.071400002,0.077100001,39.12810135,7.1188001629999995,20.62716675,0.058904,2
362,595,-155.92582969999998,19.47994059,Hawaii,33.02115385,7.308974359,26.98141026,0.908974359,30.32948718,17.94392631,1.170863555,1.4507349369999998,7.604013788,45.87618189,16778.468259999998,0.0,0.061248925,0,0,0.0,0.0,0.0,0.0,0.0,27.607,0.8353959999999999,0.072499998,0.0198,43.47570038,7.057300091,7.517444134,0.051075999000000004,5
265,472,-155.9910075,19.83514754,Hawaii,26.27031638,3.526957918,54.533515799999996,0.0,13.83830268,5.691209441,6.4089612,1.026424939,1.538922264,13.48105115,598.4226014,0.0,0.00170059,0,0,0.0665927,0.30967086,0.0,1.50484835,6.28476471,27.401999999999997,0.8821190000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,13.086488300000001,0.054285399000000005,3
590,964,-157.8117507,21.25432261,Oahu,0.0,0.0,97.8,0.4,1.8,4.869216093,0.0,0.0,0.0,2.936684352,16216.12109,0.0,0.0309599,1,0,0.29174429999999996,2.9516264,12.580160099999999,3.3990192,2.27702675,27.451999999999998,0.9274700000000001,0.10980000300000001,0.098800004,55.79970169,9.481900215,4.833077908,0.230768993,1
262,468,-155.9924246,19.83621219,Hawaii,33.32343222,6.826675382,31.94777715,13.85677796,11.72269476,5.005981913,8.468333394,1.259062727,24.60247038,48.51025644,110.8190003,0.0,0.00112265,0,0,0.0665927,0.30934728300000003,0.0,0.0,6.234336167,27.401999999999997,0.8821190000000001,0.091600001,0.17000000199999998,54.06439972,8.343099594,10.62416739,0.059164999999999995,5
358,586,-155.94035549999998,19.48159203,Hawaii,34.1,18.725,37.05,4.725,4.55,12.81613636,2.857468138,3.983963592,8.002009855,32.87136303,113.17685700000001,0.0,0.11241045,0,1,0.17750870000000002,0.47382545,10.921076800000002,0.0,4.07310605,27.607,0.8353959999999999,0.072499998,0.0198,43.47570038,7.057300091,9.707300186,0.062426999000000004,5
20,30,-157.2574754,21.08174343,Molokai,56.82303809,1.393745106,37.94434727,1.7458236530000002,0.6968726059999999,4.408297352,2.721341383,0.23577332399999998,2.452587663,10.365056800000001,0.0,0.0898536,0.0009134000000000001,0,0,0.013816899999999998,0.4263403,0.0,0.0,0.31543730000000003,27.394000000000002,0.945199,0.08550000199999999,0.124499999,54.46559906,9.267299652,9.067264999999999,0.124974,5
526,871,-158.10046459999998,21.28592223,Oahu,0.92024539,0.0,89.87730071,4.294478488,4.294478488,0.0,0.0,0.0,0.0,3.418931967,1553.352295,0.0,0.1179019,0,0,1.3667436000000002,2.0557179,0.0,0.0,2.2313585,27.548000000000002,0.973993,0.11150000199999999,0.156100005,51.29600143,8.527099609,11.090574,0.138672,1
