FID	FID_1	Depth	Complexity	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Sedimentation	Effluent	New_Development	Habitat_Modification	Invasive_Algae	FishingTotal	Fishing_NonComm_Total	Fishing_Comm_Total	Fishing_Comm_Line	Fishing_Comm_Net	Fishing_Comm_Spear	Fishing_NonComm_Boat_Total	Fishing_NonComm_Boat_Line	Fishing_NonComm_Boat_Net	Fishing_NonComm_Boat_Spear	Fishing_NonComm_Shore_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	CHL_ANOM_F	CHL_CLIM_M	PAR_CLIM_M	PAR_STD	SST_CLIM_M	SST_DHW_MA	SST_STD	WAV_ANOM_F	WAV_CLIM_M	Majority	Regime	Regime1	Regime2	Regime3	Regime4	Regime5
124	182	3,6576	2,957	2,133333333	6,266666667	21,33333333	1,466666667	68,66666667	1,608415564	0,22550338	0,092726426	0,275855372	6,737502509	0	530,5159912	0,0075359	0	1	12,1267004	11,835	0,291744	0,0122406	0,24459	0,0349143	2,48316	1,66144	0,35752	0,464204	9,3518105	12,5802002	3,0803599	1,83131	0,1383	0,0909	54,7961998	9,2860003	27,2049999	0	0,978141	0,239621	9,1683102	two_thirds	2	0	1	0	0	0
125	184	16,6	14,59317686	12,97115385	3,310897436	71,92307693	9,34294872	0,442307692	18,26669666	17,35351331	16,81585049	15,39901665	28,24677885	0	84,8825989	0,0011734	0	0	0,395516	0,387664	0,0078519	0,0078519	0	0	0,0503183	0,0126752	0,014629	0,0230141	0,674691	1,40561	0	0	0,0632	0,1229	54,6983986	9,5529003	26,5650005	1,058	0,931942	0,0767125	79,3694	two_thirds	2	0	1	0	0	0
126	185	15	24,30532798	18,52335623	11,98155139	62,57993328	4,129014429	0,006410256	26,83613005	58,93947905	32,59903203	7,392526304	91,00416846	0	42,4412994	0,0005413	0	0	0,102845	0,0948666	0,0079788	0,0079788	0	0	0,0526984	0,0132275	0,0151724	0,0242986	0,843364	1,40561	0	0	0,0731	0,11025	54,589901	9,4433498	26,5650005	1,058	0,931942	0,0922552	53,6338005	two_thirds	2	0	1	0	0	0
127	187	12,725	23,99402073	8,477163462	7,378605771	71,23197116	9,355769231	0,359375	33,86069779	11,13963881	30,15748007	6,582690846	42,12548147	0	84,8825989	0,0016314	0	0	0,804912	0,797259	0,0076533	0,0076533	0	0	0,0476067	0,0120806	0,0139898	0,0215364	0,847433	1,67065	0	0	0,0632	0,1229	54,6983986	9,5529003	26,5650005	1,058	0,931942	0,078293	64,6082001	two_thirds	2	0	1	0	0	0
128	188	17,65	16,05853986	16,03846154	9,999999998	67,15384615	2,961538462	0,423076923	50,13848962	30,27615405	45,18577774	32,39830083	47,85146803	0	84,8825989	0,0019736	0	0	1,4642	1,45639	0,0078161	0,0078161	0	0	0,0507823	0,0127816	0,0147311	0,0232695	1,40561	1,40561	0	0	0,0632	0,1229	54,6983986	9,5529003	26,5650005	1,058	0,931942	0,0771338	68,0597	two_thirds	2	0	1	0	0	0
129	189	15,6	30,13176134	18,61362709	9,671481257	61,70057848	5,136612517	0,168269231	15,74699055	7,533317715	56,25886261	13,02657456	45,28032816	0	63,6619987	0,0016905	0	0	0,959973	0,951995	0,0079788	0,0079788	0	0	0,0539685	0,0135257	0,0154732	0,0249697	1,24342	1,40561	0	0	0,0632	0,1229	54,6983986	9,5529003	26,5650005	1,058	0,931942	0,095785	46,9015007	two_thirds	2	0	1	0	0	0
130	190	16,48333333	25,44430162	16,46	11,10222222	57,20478633	12,91179487	0,263247863	57,59568127	33,52119094	57,81777465	18,35872992	80,42544653	0	0	0,0006351	0	0	0,0929862	0,0850074	0,0079788	0,0079788	0	0	0,0568953	0,0142115	0,0161617	0,0265221	0,937071	1,40561	0	0	0,0677	0,113075	54,3819008	9,6037502	26,5510006	0,529	0,932814	0,098103	44,5042	two_thirds	2	0	1	0	0	0
131	191	16,8625	14,2043558	6,709326924	2,578782052	77,64451923	4,76798077	2,263685898	37,48080641	21,552098	78,71366061	22,38984799	58,81743911	0,638647	348,9620056	0,0017773	0	0	1,07069	1,06304	0,0076533	0,0076533	0	0	0,0439735	0,0111575	0,0130429	0,0197731	1,01906	1,42669	0	0	0,0632	0,1229	54,6983986	9,5529003	26,4314995	1,7915	0,92646	0,080084	46,8963013	two_thirds	2	0	1	0	0	0
132	192	14,16666667	14,35890928	12,15702754	5,795014245	66,50052232	12,17535613	0,720441595	52,66204405	25,87653298	46,49804224	11,98223289	129,417489	0	0	0,0012912	0	0	0,405292	0,397313	0,0079788	0,0079788	0	0	0,0582368	0,0145248	0,016474	0,0272379	0,671233	1,21816	0	0	0,0662	0,11635	54,4874001	9,5867996	26,4452991	1,24075	0,927324	0,106428	37,2184982	two_thirds	2	0	1	0	0	0
133	193	22	8,464177352	0,999999975	1,874429216	77,17579911	15,7146119	3,726027382	6,91864792	6,401358147	4,174703935	6,16549946	5,253568888	13,6955996	3183,100098	0,019705	0	0	5,3062301	5,2924099	0,0138168	0,012706	0	0,0011108	0,253674	0,0921035	0,0706412	0,0909298	5,0387402	7,3090901	3,67153	0,353962	0,0593	0,1154	53,9542007	9,4295998	27,0750008	0	0,975189	0,079136	33,0653	two_thirds	2	0	1	0	0	0
134	194	14,2	14,26762421	3,518912967	1,980658369	73,42366819	4,60565837	1,278846154	8,949650305	16,52663802	43,73926699	2,389646525	34,27587085	5,4915099	877,1209717	0,0019368	1	0	1,4537801	1,44613	0,0076533	0,0076533	0	0	0,0405213	0,0103017	0,0120823	0,0181373	1,40561	1,40561	0	0	0,0632	0,1229	54,6983986	9,5529003	26,2980003	2,5250001	0,920978	0,0804003	43,700901	two_thirds	2	0	1	0	0	0
135	195	14,58333333	12,28785432	9,450475702	7,155783269	70,34646759	8,618129606	1,193823147	52,64074522	15,57506689	69,64131407	10,90131223	42,9091319	0	0	0,0006505	0	0	0,0883935	0,0804147	0,0079788	0,0079788	0	0	0,0635513	0,0157768	0,0177439	0,0300306	0,0803022	0,562115	0	0	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,112171	32,7265015	two_thirds	2	0	1	0	0	0
136	196	11,6	1,975975497	1,742160245	0,696864138	91,63763054	5,226480935	0,348432069	0,05307933	1,130496721	0	0	1,532587031	15,1576004	4693,299805	0,0213416	0	0	6,6774502	6,66364	0,0138168	0,012706	0	0,0011108	0,260808	0,0929416	0,0733976	0,0944687	6,4028301	7,71068	3,67153	0,360261	0,0593	0,1154	53,9542007	9,4295998	27,0750008	0	0,975189	0,085353	31,1175003	two_thirds	1	1	0	0	0	0
137	198	17,55	20,6340646	4,75	3,019230769	70,55769231	19,67307692	1,057692308	75,19536798	48,75322587	99,61183279	5,178373017	88,92050533	0	84,8825989	0,0062613	0	0	0,663527	0,655874	0,0076533	0,0076533	0	0	0,0409213	0,011121	0,0122932	0,017507	0,614953	0,952185	0	0	0,0632	0,1229	54,6983986	9,5529003	26,7089996	0	0,924735	0,082192	57,8857002	two_thirds	2	0	1	0	0	0
138	199	14,87	13,77481936	3,393098381	2,291751907	61,36895657	26,47585117	3,887690436	35,83946397	12,62352915	72,04413196	4,942823531	43,87975619	0	201,595993	0,0045696	0	0	0,282369	0,274716	0,0076533	0,0076533	0	0	0,0404482	0,010871	0,0120905	0,0174867	0,234268	0,483177	0	0	0,0632	0,1229	54,6983986	9,5529003	26,7089996	0	0,924735	0,0821393	53,764801	two_thirds	2	0	1	0	0	0
139	200	15,16666667	10,94353193	1,461538462	1,166666667	66,20512821	25,63461539	3,314102564	38,33594461	3,521317522	46,42373756	31,62246454	60,48747257	0,341642	332,4570007	0,0027835	0	0	0,0464646	0,0388113	0,0076533	0,0076533	0	0	0,0388113	0,0101685	0,0116288	0,0170141	0	0	0	0	0,0632	0,1229	54,6983986	9,5529003	26,5035	1,2625	0,922857	0,082192	52,4342995	two_thirds	2	0	1	0	0	0
140	201	15,33333333	14,71380579	5,481796915	3,570033811	80,72044671	7,518729032	1,567621089	128,4729593	38,70202051	14,13777653	15,47330093	44,26054272	3,6569099	0	0,0010877	0	1	0,207774	0,199795	0,0079788	0,0079788	0	0	0,0648684	0,0160761	0,0180244	0,0307679	0,177535	0,899512	0	0	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,117808	27,5170002	two_thirds	2	0	1	0	0	0
141	204	5,8	NA	3,010033447	18,39464881	71,23745824	7,357859503	0	2,429775781	38,4925582	661,2177014	0	36,11309192	0,0522529	0	0	0	0	0,308926	0,300947	0,0079788	0,0079788	0	0	0,27398	0,0642698	0,0634589	0,146252	0,0508815	0	0	0,0508815	0,0791	0,1036	54,9933014	9,5936003	26,5555	0,5175	0,945813	0,0781875	75,4996033	two_thirds	2	0	1	0	0	0
142	205	5	5,077241971	0,33557047	2,14789896	77,37111668	3,563163331	15,68431027	7,316511375	0,126310283	1,073135687	0	7,735444258	4,5339699	4116,810059	0,0242345	0	0	10,5500002	10,5361996	0,0138169	0,012706	0	0,0011108	0,267923	0,094117	0,0759975	0,0978084	10,2683001	8,15242	3,67153	0,37001	0,0593	0,1154	53,9542007	9,4295998	27,0750008	0	0,975189	0,079241	32,9945984	two_thirds	1	1	0	0	0	0
143	206	12,55	NA	2,076923077	1,923076923	86,03846154	5,730769231	3,384615385	107,0838902	21,94651462	19,49027447	288,7279771	73,53247151	15,6518002	0	0,0014315	0	1	0,505668	0,49769	0,0079788	0,0079788	0	0	0,0648948	0,0160656	0,0179779	0,0308513	0,432795	0,764604	0	0	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,116543	27,4673004	two_thirds	2	0	1	0	0	0
144	207	13,25	NA	8,557692309	4,711538463	75,42307693	7,500000001	1,711538462	166,2028998	48,89083602	31,80045981	34,98663642	121,7840377	24,2611008	0	0,000629	0	0	0,0875163	0,0795375	0,0079788	0,0079788	0	0	0,0689978	0,0170572	0,0189845	0,032956	0,0105397	0,0235304	0	0	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,113909	28,8822994	two_thirds	2	0	1	0	0	0
145	208	19,3	4,207729034	0,479859245	0,269230769	82,27133503	12,99715401	2,196689387	21,40092553	104,3120481	1,077425289	0	13,49803223	12,0125999	0	0,000103	0	0	0,0839319	0,075953	0,0079788	0,0079788	0	0	0,074794	0,0184268	0,0203523	0,0360149	0,0011711	0,0031229	0	0	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,10411	36,1511993	two_thirds	2	0	1	0	0	0
146	209	15,53333333	NA	0,435064103	1,379879762	66,49517487	29,07757851	1,515980691	40,98580431	32,74844757	13,88737949	26,26175581	37,35422202	1,4318	0	1,00E-07	0	0	0,105878	0,0978994	0,0079788	0,0079788	0	0	0,0805445	0,0197791	0,0217078	0,0390576	0,0223787	0,0562115	0	0,00019	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,095943	41,9912987	two_thirds	2	0	1	0	0	0
147	210	12,35	NA	5,756410284	3,487179502	83,19230762	4,346153861	1,397435881	49,40306428	70,15434066	45,12859723	2,154269065	50,72240121	2,7214999	0	0	0	0	0,0950457	0,0870668	0,0079788	0,0079788	0	0	0,0867193	0,0212357	0,0231717	0,0423118	0,000695	0	0	0,000695	0,0692	0,1098	54,2764015	9,6206999	26,3810005	1,38	0,922689	0,0893575	47,5528984	two_thirds	2	0	1	0	0	0
148	214	10	NA	0,671140874	2,013422821	94,96644305	1,342281848	0	1,779954044	0	4,555915575	0	29,40725314	2,1707001	0	4,30E-06	0	0	0,365907	0,357928	0,0079788	0,0079788	0	0	0,183326	0,043687	0,0448757	0,0947637	0,174601	0,0824436	0,0916838	0,0332081	0,0672	0,1084	54,2929001	9,533	26,5459995	1,189	0,926041	0,0778712	67,7796021	two_thirds	1	1	0	0	0	0
149	215	5,4	NA	8,013937306	17,4216028	62,71776995	3,832752643	0	4,615342949	84,21802113	89,51889652	1,630175159	48,59811489	3,5938499	63,6619987	5,31E-05	0	0	0,503234	0,495255	0,0079788	0,0079788	0	0	0,317995	0,0741126	0,0719215	0,171961	0,305622	0,224846	3,67153	0,0769483	0,1285	0,1064	54,1455994	9,4645996	26,6499996	1,035	0,952096	0,0871445	56,9740982	two_thirds	2	0	1	0	0	0
150	216	21,2	4,558561184	1,158301204	0,772200802	88,41698836	0	8,880308826	65,63214895	67,58945885	35,12757586	0	17,54660719	0,0358963	813,4589844	0,00276	0	0	0,494361	0,480544	0,0138168	0,012706	0	0,0011108	0,310392	0,11282	0,086376	0,111197	0,170152	0	0	0,170152	0,0593	0,1154	53,9542007	9,4295998	27,0750008	0	0,975189	0,0828767	36,9724998	two_thirds	3	0	0	1	0	0
151	217	12	2,857134952	0	0,359712224	41,23261394	4,158273391	53,17026379	0	0	0	0	0,480651837	0,572454	2362,570068	0,0115465	0	0	1,45505	1,4412301	0,0138168	0,012706	0	0,0011108	0,296745	0,105501	0,0836162	0,107628	1,14448	7,8713102	3,67153	0,325921	0,0593	0,1154	53,9542007	9,4295998	27,0750008	0	0,975189	0,0810325	36,4953003	two_thirds	1	1	0	0	0	0
152	218	20,1	NA	0	2,389078466	93,51535839	0,682593788	2,730375463	1,303453675	0,026261091	0	0	5,486396064	18,1492996	0	0	0	0	0,144256	0,136277	0,0079788	0,0079788	0	0	0,0889629	0,0217529	0,023664	0,0435461	0,0473137	0	0,0802233	0,0063487	0,0692	0,1098	54,2764015	9,6206999	26,5480003	1,136	0,91145	0,080717	50,1547012	two_thirds	1	1	0	0	0	0
153	220	4,5	NA	9,0909091	7,407407381	74,41077452	6,39730637	0	12,43284972	6,794693524	97,96949015	0,689287464	31,59386984	3,66945	0	0	0	0	0,155908	0,147929	0,0079788	0,0079788	0	0	0,114126	0,0276681	0,0295491	0,0569086	0,0338035	0	0,041476	0,0085573	0,0514	0,1116	54,0816994	9,5466995	26,5480003	1,136	0,91145	0,0837725	59,3103981	two_thirds	2	0	1	0	0	0
154	221	11,6	NA	0,668896354	0,668896354	98,32775916	0,334448127	0	2,849225057	0	0,839031976	0	17,91625487	1,93003	0	4,93E-05	0	0	0,44632	0,438341	0,0079788	0,0079788	0	0	0,132521	0,0319673	0,0337584	0,0667957	0,305819	0,216198	0,0916838	0,0093404	0,0514	0,1116	54,0816994	9,5466995	26,5459995	1,189	0,926041	0,076502	79,4629974	two_thirds	1	1	0	0	0	0
155	222	26,9	3,590304017	0,946372239	0	64,66876972	0	34,06940063	12,85469136	0	0,034809141	0	2,026308766	1,65784	286,4790039	0,0006245	0	0	0,860306	0,852327	0,0079788	0,0079788	0	0	0,34398	0,0798786	0,0767495	0,187352	0,514702	0	1,4042701	0,163635	0,1285	0,1064	54,1455994	9,4645996	26,6499996	1,035	0,952096	0,089673	53,2408981	two_thirds	1	1	0	0	0	0
156	223	15,2	4,736315871	0,675675709	0	86,82432433	7,770270301	2,027027026	4,795837337	1,495110956	0,349691242	0	6,947986452	0,0275148	2093,77002	0,0105471	0	0	4,3717799	4,3579602	0,0138168	0,012706	0	0,0011108	0,317028	0,113118	0,089151	0,11476	4,0409398	7,7690902	3,67153	0,335951	0,0593	0,1154	53,9542007	9,4295998	27,0750008	0	0,975189	0,083509	36,9667015	two_thirds	1	1	0	0	0	0
157	224	29,1	2,511287943	0,67567571	1,351351318	86,48648651	0,337837804	5,743243281	0,069127893	0	0	0	3,34115985	0,327107	205,1329956	0,000506	0	0	0,443069	0,429253	0,0138168	0,012706	0	0,0011108	0,351546	0,128268	0,0976063	0,125672	0,0777061	0	0	0,0777061	0,0593	0,1154	53,9542007	9,4295998	27,3850002	0	0,954862	0,0862487	37,9435005	two_thirds	1	1	0	0	0	0
158	226	7,5384	8,277311647	3,141029367	8,065099647	78,42394537	3,856416939	4,56368756	4,162296063	12,68946371	5,853577916	1,661099199	8,835403071	3,2688899	572,9580078	0,0044061	0	0	9,5445805	9,5307598	0,0138169	0,012706	0	0,0011108	0,347136	0,122398	0,0982311	0,126507	9,18363	8,6374903	3,67153	0,361276	0,0593	0,1154	53,9542007	9,4295998	27,5429993	0	0,942912	0,0837198	36,3367004	none	0	0	0	0	0	0
159	228	10,0584	6,865359052	4	3,111111111	53,33333333	17,33333333	21,77777778	11,77500026	0	1,655366161	0,967914173	8,41108237	0,934141	109,6399994	0,0033873	0	0	3,7633901	3,7495699	0,0138168	0,012706	0	0,0011108	0,365653	0,128901	0,103435	0,133317	3,38392	5,4254999	3,67153	0,316234	0,0593	0,1154	53,9542007	9,4295998	27,5084991	0	0,949813	0,0843523	38,4361992	two_thirds	2	0	1	0	0	0
160	229	11,5	5,275937861	10,14806994	3,17441776	68,92617433	13,35993464	3,087252403	16,62543627	45,61378648	23,10836825	2,749690537	6,65338441	0,466906	0	0,0042614	0	0	7,5250201	7,51121	0,0138169	0,012706	0	0,0011108	0,374777	0,130259	0,106786	0,137733	7,1364298	7,6983199	3,67153	0,357949	0,0593	0,1154	53,9542007	9,4295998	27,5084991	0	0,949813	0,084563	37,9147987	two_thirds	2	0	1	0	0	0
161	230	7,3152	3,793523485	3,555555556	1,333333333	83,55555556	9,777777778	0,888888889	0,890407173	0	0,248076171	0	2,872682766	0,296502	0	0,0044322	0	0	11,0934	11,0796003	0,0138169	0,012706	0	0,0011108	0,382141	0,131083	0,109628	0,14143	10,6975002	8,9957504	3,67153	0,372137	0,0237	0,1213	52,6433983	8,5628004	27,5084991	0	0,949813	0,083878	36,5421982	two_thirds	1	1	0	0	0	0
162	231	2,8	4,889608225	1,023890785	1,706484677	77,81569971	18,08873715	1,023890786	1,324986377	0,153250226	0,163842618	0	3,393998425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0237	0,1213	52,6433983	8,5628004	27,4969997	0	0,952113	0,0848613	29,9470997	two_thirds	1	1	0	0	0	0
163	232	10,9728	NA	3,555555556	1,777777778	30,66666667	6,666666667	54,22222222	14,32687699	0	0	0	6,787825082	0,0743387	0	0,0012179	0	0	0,505487	0,49167	0,0138168	0,012706	0	0,0011108	0,411141	0,130471	0,122445	0,158226	0,0805285	0,224846	0	0,0715347	0,0237	0,1213	52,6433983	8,5628004	27,3939991	0	0,945199	0,0861958	16,0576	two_thirds	1	1	0	0	0	0
164	233	7,3152	NA	8	1,333333333	75,55555556	1,333333333	11,55555556	39,13171798	2,281026375	2,582520377	4,867141023	23,54671086	0,434341	0	0,001842	0	0	1,06523	1,05141	0,0138168	0,012706	0	0,0011108	0,419821	0,12774	0,127355	0,164726	0,631591	0,287905	0,811708	0,268832	0,1245	0,0855	54,4655991	9,2672997	27,3939991	0	0,945199	0,0982615	10,9708004	two_thirds	2	0	1	0	0	0
165	234	10,1576	NA	33,02777778	3,244444445	36,15	7,65	19,28333334	2,152329042	5,336089325	0,457308888	3,456400034	4,901678084	0,220595	0	0,0020437	0	1	3,31375	3,2999301	0,0138168	0,012706	0	0,0011108	0,425195	0,127073	0,129945	0,168177	2,8747399	2,87535	3,0420799	0,349006	0,1245	0,0855	54,4655991	9,2672997	27,3939991	0	0,945199	0,120021	9,44349	none	0	0	0	0	0	0
166	235	21	18,94998204	0	0	0	0	0	0	0	0	0	0	0,0012767	0	5,06E-05	0	0	0,876251	0,859358	0,0168928	0,0014748	0,0143416	0,0010764	0,521326	0,137987	0,164651	0,218687	0,338033	0	1,9799	0,19944	0,1403	0,1102	55,0061989	9,1065998	27,3139992	0	0,914067	0,152002	4,4179902	two_thirds	5	0	0	0	0	1
167	237	5,5	17,35183789	42,76094267	4,713804752	51,85185187	0	0	9,615683593	19,10874189	2,205367191	0	6,906714248	0	0	6,71E-05	0	0	0,808996	0,792103	0,0168928	0,0014748	0,0143416	0,0010764	0,549266	0,143927	0,172082	0,233257	0,292575	0	0	0,292575	0,1403	0,1187	55,1437988	9,1232996	27,2770004	0	0,912812	0,15922	3,41397	two_thirds	3	0	0	1	0	0
168	239	4,6	5,892844866	51,50983207	0,668896305	45,81119299	0	1,341182326	7,436063272	1,005362231	0	0,309583308	11,6939407	1,78415	2684,409912	0,0026718	0	0	3,00089	2,984	0,0168928	0,0014748	0,0143416	0,0010764	0,562733	0,146236	0,174914	0,241583	2,4212699	0	3,4714301	0,373122	0,1482	0,1255	55,8109016	9,3001003	27,3740005	0	0,911447	0,140569	27,0428009	two_thirds	3	0	0	1	0	0
169	240	16	NA	35,62628418	1,368013476	54,3748582	1,208482263	6,220919543	31,87059107	1,360670692	0,94149799	13,59019466	12,90516222	0,0428433	0	0,0006824	0	1	0,641211	0,627394	0,0138168	0,012706	0	0,0011108	0,428912	0,125593	0,132124	0,171195	0,198482	0	0	0,198482	0,1245	0,0855	54,4655991	9,2672997	27,3710003	0	0,935081	0,136249	8,60917	none	0	0	0	0	0	0
170	242	23,9	14,91983421	41,33333334	1,000000001	57,00000006	0	0	3,486282559	11,61109757	0,627539981	4,264096331	7,027044108	0,362671	254,647995	0,0011788	0	0	0,767488	0,750595	0,0168928	0,0014748	0,0143416	0,0010764	0,564821	0,146741	0,17527	0,24281	0,185775	0	3,67153	0,112344	0,146225	0,1238	55,6441002	9,2559004	27,3740005	0	0,911447	0,170653	2,6709499	two_thirds	3	0	0	1	0	0
171	243	7,9	9,686172424	73,28767116	1,02739726	23,28767125	0	1,7123288	2,939800706	16,91087819	1,673556544	8,629896914	5,602566841	1,4226	693,2080078	0,0058809	1	1	2,36202	2,34513	0,0168928	0,0014748	0,0143416	0,0010764	0,569121	0,14762	0,17598	0,245522	1,77601	5,6224198	3,67153	0,263773	0,1482	0,1255	55,8109016	9,3001003	27,3740005	0	0,911447	0,169705	2,7576399	two_thirds	3	0	0	1	0	0
172	244	8,95	5,901644413	4,075757539	0	83,59523812	1,1666667	11	0,771393353	0,514458424	0,471546649	0,203834645	7,328280337	1,2568001	17468,09961	0,0050069	0	0	4,0892401	4,07235	0,0168928	0,0014748	0,0143416	0,0010764	0,577063	0,149253	0,176926	0,250884	3,49529	6,74687	3,6035299	0,374016	0,1482	0,1255	55,8109016	9,3001003	27,3740005	0	0,911447	0,33725	1,66152	none	0	0	0	0	0	0
173	245	10	7,922989883	3,004717376	0,025477143	44,07652669	3,265888954	49,22351815	0,44970832	0,340201145	0,004136877	0,160369572	5,12376836	0,235193	6833,049805	0,0014877	0	0	1,90695	1,8900599	0,0168928	0,0014748	0,0143416	0,0010764	0,584926	0,150746	0,177077	0,257102	1,30513	0	3,28427	0,254164	0,0889	0,1546	55,7174988	9,3613005	27,2469997	0	0,902208	0,107112	1,80389	two_thirds	1	1	0	0	0	0
174	246	23,3	8,828667151	48,63878892	1,174496628	43,00429148	0	1,399217238	2,487919883	8,875669111	0	2,463511535	7,463345758	1,95394	6840,129883	0,0061646	1	0	3,8472199	3,8303299	0,0168928	0,0014748	0,0143416	0,0010764	0,587666	0,151157	0,176864	0,259645	3,24266	6,1846499	3,67153	0,334302	0,0889	0,1546	55,7174988	9,3613005	27,2469997	0	0,902208	0,064489	1,86309	two_thirds	3	0	0	1	0	0
175	247	25	10,87688786	55,01436778	2,420977027	18,36446362	19,35823757	2,41858234	2,933245859	4,806215206	0,617267181	7,179759543	5,123953847	0,270783	1977,060059	0,0007578	0	0	0,708528	0,691635	0,0168928	0,0014748	0,0143416	0,0010764	0,591341	0,151738	0,176286	0,263318	0,100294	0	0	0,100294	0,0889	0,1546	55,7174988	9,3613005	27,2469997	0	0,902208	0,048156	2,13146	two_thirds	5	0	0	0	0	1
176	251	21,8	9,01400047	49,30778685	4,299754285	38,02683803	0,844594586	0,506756731	5,831868494	8,502263799	1,531583264	8,432774582	14,55604782	0,365383	49,5149002	0,0001829	0	0	0,754219	0,737326	0,0168928	0,0014748	0,0143416	0,0010764	0,597526	0,152094	0,173334	0,272097	0,166429	0	0	0,166429	0,0889	0,1546	55,7174988	9,3613005	27,0610008	0	0,865705	0,0401475	2,06902	two_thirds	5	0	0	0	0	1
177	259	11,6	12,6216031	4,682274189	4,682274189	81,9397995	6,354515027	1,003344483	16,96311974	9,660399062	12,82602824	0,148949834	47,50954612	1,9103	127,3239975	0,0319718	0	0	2,8632901	2,8183601	0,0449287	0,0397629	0,0219102	0,0049168	0,475567	0,0964109	0,0586115	0,320545	3,3252599	2,94997	3,3927901	0,722529	0,1107	0,1127	55,4196014	9,5443001	26,5680008	0	0,876877	0,109694	38,7447014	two_thirds	2	0	1	0	0	0
178	260	13,5	18,63009237	12,95686274	10,73529412	50,4	14,2	11,30784314	7,492262361	77,06069814	5,884731825	26,12391882	28,30728656	2,97631	0	0,0222543	0	0	2,97909	2,6510501	0,328044	0,0161929	0,0219102	0,294323	0,46902	0,0942839	0,0552617	0,319474	5,5949402	5,4829798	3,3927901	0,609955	0,1107	0,1127	55,4196014	9,5443001	26,5400009	0	0,856435	0,111591	37,7638016	two_thirds	2	0	1	0	0	0
179	261	23,2	11,29958396	3,36700334	0,336700304	84,51178461	6,397306377	4,377104352	0,469024138	0	0	0	16,0713255	5,5455298	696,7449951	0,0416788	0	0	6,8092098	6,7683601	0,0408492	0,0401026	0	0,0007467	0,49653	0,102785	0,0677114	0,326033	6,2718401	9,7348804	3,3927901	0,863466	0,1126	0,1321	54,466301	9,4308004	26,5960007	0	0,89732	0,110643	25,9286003	two_thirds	1	1	0	0	0	0
180	262	14,3	16,27866735	2,597402539	4,870129898	74,67532477	2,922077919	12,33766234	6,247999162	2,18537706	1,435920577	0,351519447	17,95090576	213,0970001	1263,810059	0,0453703	0	0	4,6048398	4,5639901	0,0408492	0,0401026	0	0,0007467	0,480565	0,0981081	0,0612685	0,321188	4,0834298	1,95705	3,3927901	1,06861	0,1126	0,1321	54,466301	9,4308004	26,5960007	0	0,89732	0,102634	27,9860001	two_thirds	2	0	1	0	0	0
181	264	11,68108	8,823402242	6,180602035	2,137792657	64,03210697	19,77056854	4,644481618	0,737831638	0,344789951	0,244919412	0	8,686956373	21,6376991	3614,590088	0,0342766	0	1	3,28617	3,2494099	0,0367643	0,0360923	0	0,000672	0,459346	0,0963311	0,0662653	0,29675	2,79006	5,5068798	1,73409	1,09207	0,1126	0,1321	54,466301	9,4308004	26,5960007	0	0,89732	0,109378	13,9287004	two_thirds	1	1	0	0	0	0
182	265	7,5184	16,75710825	9,867629366	4,401917549	38,1504919	8,243193503	38,87452663	21,49961503	10,93428221	31,5346672	2,125395449	31,89399783	38,4356995	4208,759766	0,0504935	0	1	3,3269401	3,3181901	0,0087534	0,0085934	0	0,00016	0,107897	0,0225582	0,015367	0,0699721	3,21029	2,14926	0,737564	0,455172	0,1126	0,1321	54,466301	9,4308004	26,5960007	0	0,89732	0,109009	15,3838997	two_thirds	5	0	0	0	0	1
183	266	6	9,959005931	2,802331212	13,93152018	74,55075277	5,920349668	0	2,412117755	5,235725095	8,855985253	0,383916034	12,24052281	19,8066998	0	0,0151297	0	0	7,0844202	6,6845698	0,399843	0,0102155	0,0219102	0,367718	0,454558	0,0891034	0,0462459	0,319209	6,23002	5,6926398	3,3927901	1,04331	0,1107	0,1127	55,4196014	9,5443001	26,5400009	0	0,856435	0,110432	38,4934998	two_thirds	2	0	1	0	0	0
184	267	21,4	9,264114976	3,666666696	0,999999999	87,66666661	1,999999998	3,666666696	62,95606169	73,34760296	3,259259108	6,496747122	15,04697088	13,8657999	0	0,0117223	0	0	3,9769199	3,57708	0,399843	0,0102155	0,0219102	0,367718	0,450279	0,0875504	0,043505	0,319224	3,7850699	5,47084	3,3927901	0,695302	0,1107	0,1127	55,4196014	9,5443001	26,5400009	0	0,856435	0,110801	39,1861	two_thirds	2	0	1	0	0	0
